,Headline,Language,embedded_text
9616,"
തല ചരിച്ചൊരു വരവായിരുന്നു! തേങ്ങാക്കള്ളനെ കൈയ്യോടെ പിടികൂടിയ പാറുക്കുട്ടിയുടെ എന്‍ട്രിക്ക് കൈയ്യടി!
                                            
",Malayalam,0.2863835
9617,"આ હસીનાએ ફરી વિખેર્યા હુશ્નના જલવા, તસવીરો વાયરલ",Gujarati,0.041039184
9618,ದಿನೇ ದಿನೇ ಹೆಚ್ಚಿಸುತ್ತಿದೆ ‘ಕೆ.ಜಿ.ಎಫ್’: ಈ  ಸಿನಿಮಾಗೆ ಹಾಲಿವುಡ್ ಸಂಸ್ಥೆಗಳಿಂದ ಸೌಂಡ್ ಎಫೆಕ್ಟ್ !,Kannada,0.32048652
9619,"જેટ કે ફાઈટર નહીં, આ હેલિકોપ્ટર આખા દેશનો નાશ કરી શકે!",Gujarati,0.17881675
9620,ಇಂದು ಸಂಜೆ 'ರಾಮ್​-ಲೀಲಾ' ಆರತಕ್ಷತೆಗೆ ಸಾಕ್ಷಿಯಾಗಲಿರುವ ಲೀಲಾ ಪ್ಯಾಲೆಸ್..!,Kannada,0.18772228
9621,"குடும்பத்தில் தேவையற்ற பிரச்சனைகள் உருவாகலாம். கணவன், மனைவிக்கிடையே கருத்து வேற்றுமை ஏற்பட்டாலும் சரியாகி விடும். வீடு, வாகனம் தொடர்பான செலவுகள் உண்டாகலாம். பிள்ளைகளுக்காக கூடுதல் செலவு செய்ய வேண்டி இருக்கும். உறவினர்களிடம் கவனம் தேவை.",Tamil,0.19634221
9622,జైష్‌ను శాశ్వతంగా మూసేయించాలి,Telugu,0.18985103
9623,ಮಯಾಂಕ್ ಜೀವನದಲ್ಲಿ ಆಟವಾಡಬೇಡಿ: ಕನ್ನಡಿಗನ ಪರ ಧ್ವನಿ ಎತ್ತಿದ ಭಾರತದ ಕ್ರಿಕೆಟರ್,Kannada,0.23481324
9624,"
ചെറുപ്പം മുതലേ അവന്റെ കൈയില്‍ എപ്പോഴും പുസ്തകം ഉണ്ടാകും; സൂര്യന് കീഴെയുള്ള എല്ലാത്തിനെക്കുറിച്ചും പൃഥ്വിരാജിനറിയാമെന്ന് ഇന്ദ്രജിത്ത്
                                            
",Malayalam,0.14185667
9625,"અહીં મળી રહ્યું છે iPhone ઉપર રૂ.21,000 સુધીનું ડિસ્કાઉન્ટ",Gujarati,-0.032090735
9626,ഇറാനില്‍ നിന്നുള്ള എണ്ണ ഇറക്കുമതി ഇന്ത്യ നിലവിലുള്ള അളവില്‍ തുടര്‍ന്നേക്കും; പരിഹാരത്തിനായി യുഎസുമായി ഉഭയകക്ഷി ചര്‍ച്ച പുരോഗമിക്കുന്നു,Malayalam,0.14264329
9627,బజాజ్‌  రాయితీలు,Telugu,0.15107565
9628,ఎంపీల నివాసాలకు ఎల్‌ఈడీ నామఫలకాలు,Telugu,0.027796922
9629,"ஆகாயம் போல மனசு, பால் போல் நிறத்தில் சட்டை என்று உதாரணங்களைச் சொல்லியும் பேசியும் பழகிவிட்டோமே!",Tamil,0.14572221
9630,"ஜல்லிக்கட்டுப் போராட்டத்துக்குப் பிறகு வெளிநாட்டு குளிர்பானங்களுக்கு எதிராக தமிழகம் முழுவதும் எதிர்ப்பு தெரிவிக்கப்பட்டு வருகிறது. இதனால், குளிர்பான விற்பனை வெகுவாக குறைந்து வருகிறது.",Tamil,0.14015277
9631,અમરેલીના ખેડૂતો માટે 800 કરોડનું સહાય પેકેજ આપી શકે છે સરકાર,Gujarati,0.21060686
9632,'ಅಯೋಗ್ಯ'ನ ಜತೆಯಾದರೂ ಕಮಾಲ್​ ಮಾಡಿದ ಗುಳಿ ಕೆನ್ನೆ ಹುಡುಗಿ ರಚಿತಾ ರಾಮ್​..!,Kannada,-0.054979093
9633,"இதனால் வாடிக்கையாளர்கள் ஏர்செல் நிறுவனத்திடம் இருந்து படிப்படியாக விலகி வேறு நிறுவனங்களை நாடினர். இதற்கிடையே கடந்த வாரத்தில் இருந்து ஏர்செல் வாடிக்கையாளர்களுக்கு சிக்னல் பிரச்சினை ஏற்பட்டு அழைப்புகளும் செல்லவில்லை, யாருடைய அழைப்புகளையும் ஏற்கவும் முடியவில்லை.",Tamil,0.25500655
9634,"""క్వార్టర్స్‌లో సింధు, సైనా, సమీర్‌""",Telugu,-0.2664352
9635,മൊബൈല്‍ ടവര്‍ കുംഭകോണത്തെ നേരിടാന്‍ റിലയന്‍സ് ജിയോ,Malayalam,0.24267653
9636,"ફોન બંધ છે તો પણ હેકર્સ ઉઠાવી શકે છે તમારા એકાઉન્ટમાંથી પૈસા, જાણો કેવી રીતે",Gujarati,0.1557988
9637,ટીવીની આ હોટ એક્ટ્રેસના બોલ્ડ ફોટાએ ઇન્ટરનેટ પર મચાવી સનસનાટી,Gujarati,-0.15342428
9638,அறிவழகன் இயக்கத்தில் உருவாகவுள்ள புதிய படத்தில் நயன்தாரா நடிப்பது உறுதியாகி இருக்கிறது.,Tamil,0.09176996
9639,എ എഫ് സി കപ്പ്; ചരിത്രം തീര്‍ത്ത് ചെന്നൈയിന്‍ എഫ് സി,Malayalam,0.13914496
9640,"મિસ વર્લ્ડ માનુષી છિલ્લરે બ્લેક સાડીમાં બતાવ્યો પોતાનો સ્વેગ, જુઓ તસવીર",Gujarati,-0.09493356
9641,പ്രിയങ്കക്ക് സ്‌നേഹസമ്മാനമായി നിക് നല്‍കിയത്...,Malayalam,-0.1307028
9642,ప్లేట్లు కడగడం నుంచి జీవితాన్ని మొదలుపెట్టా,Telugu,0.17031422
9643,"கன்னிப் பெண்களே! புதிய நண்பர்களால் உங்கள் பிரச்சினைகள் பாதியாகக் குறையும். தைரியம் கூடும். கல்வியும் இனிக்கும், காதலும் இனிக்கும். உங்களுடைய திறமைகளை வெளிப்படுத்த நல்ல வாய்ப்புகள் வரும். அண்டை மாநிலம், அயல்நாட்டில் வேலை கிடைக்கும். கல்யாணம் கூடி வரும்.",Tamil,0.0351744
9644,બિટકોઈન શું છે? ક્યારથી થઈ શરૂઆત? કોણે કરી શોધ? જાણો - તેના વિશે બધુ જ,Gujarati,0.17604338
9645,కోడిగుడ్ల ధరల్లో పొరపాటు: నెక్‌,Telugu,0.11849117
9646,ಚಂದನವನಕ್ಕೆ ಕಾಲಿಟ್ಟ ಹಾಲಿವುಡ್ ಸ್ಟಂಟ್​ ಮಾಸ್ಟರ್​: ಜೋರಾಗಿದೆ ಕಿಚ್ಚನ ತಯಾರಿ..!,Kannada,-0.0307418
9647,"‘ಪದ್ಮಾವತ್’​ ಎಫೆಕ್ಟ್​ ಬಸ್​ಗಳಿಗೆ ಬೆಂಕಿ,ಮಾಲ್​ಗಳಿಗೆ ಕಲ್ಲು ತೂರಾಟ",Kannada,0.0053721988
9648,"தற்போது ஏ.ஆர்.முருகதாஸ் இயக்கத்தில் உருவாகும் படத்தில் கவனம் செலுத்தி வருகிறார் விஜய். கீர்த்தி சுரேஷ், யோகி பாபு உள்ளிட்ட பலர் விஜய்யுடன் நடித்து வரும் இப்படத்தை சன் பிக்சர்ஸ் நிறுவனம் தயாரித்து வருகிறது. தற்போது கொல்கத்தாவில் இரண்டாம் கட்ட படப்பிடிப்பு மும்முரமாக நடைபெற்று வருகிறது.",Tamil,0.29107812
9649,ಮಹಿಳಾ ವಿಶ್ವಕಪ್ ಹಾಕಿ: ಗೆಲ್ಲಲೇ ಬೇಕಾದ ಒತ್ತಡದಲ್ಲಿ ಭಾರತೀಯ ವನಿತೆಯರು,Kannada,0.16876416
9650,"ದಯವಿಟ್ಟು ಕ್ರೀಡಾಂಗಣಕ್ಕೆ ಬನ್ನಿ, ನಮ್ಮ ಆಟ ಪ್ರೋತ್ಸಾಹಿಸಿ: ಭಾರತ ಹಾಕಿ ತಂಡದ ನಾಯಕನ ಮನವಿ",Kannada,0.10852992
9651,ತವರಿನಲ್ಲಿ ಆಸೀಸ್ ವಿರುದ್ಧ ಸರಣಿ: ಭಾರತ ತಂಡ ಪ್ರಕಟ; ಕಾರ್ತಿಕ್ ಔಟ್-ರಾಹುಲ್​​ಗೆ ಅವಕಾಶ,Kannada,0.2056645
9652,"ಕೆಜಿಎಫ್ ಮುಂದೆ ಮಂಕಾಯ್ತು ಶಾರುಕ್ ನಟನೆಯ ‘ಝೀರೋ’; ಅಮೆರಿಕದಲ್ಲಿ ತೆಲುಗು, ತಮಿಳನ್ನೂ ಹಿಂದಿಕ್ಕಿತು ಕನ್ನಡ ಚಿತ್ರ",Kannada,0.15072198
9653,റാഞ്ചി ഏകദിനം: ഓസ്‌ട്രേലിയക്ക് ബാറ്റിംഗ്,Malayalam,0.26153812
9654,જ્યારે પોકેટ મની માટે આ 'ગુજ્જુ ગર્લ' કર્યો ડાન્સ અને બની ગઇ સુપર હિટ 'Item Girl',Gujarati,0.08196952
9655,"જ્યારે આશા ભોસલેના પગે લાગી રેખા, દેખાઈ બંન્નેની અલગ જ કેમેસ્ટ્રી",Gujarati,-0.02904707
9656,"જાહ્નવીએ લખ્યો દિલ હચમાવી નાંખતો પત્ર, 'અમે મા ગુમાવી પપ્પાએ જાન'",Gujarati,0.066981345
9657,മന്ദാന മിന്നിയിട്ടും ഇന്ത്യന്‍ വനിതകള്‍ക്ക് ഒരു റണ്‍സ് തോല്‍വി; ഇംഗ്ലണ്ട് പരമ്ബര തൂത്തുവാരി,Malayalam,0.20960157
9658,ನಾದಬ್ರಹ್ಮ‌ ಹಂಸಲೇಖ ಆರೋಗ್ಯ ಚೆನ್ನಾಗಿದೆ: ಸುಳ್ಳು ಸುದ್ದಿ ಹಬ್ಬಿಸದಂತೆ ಮನೆಯವರಿಂದ ಮನವಿ,Kannada,0.037382863
9659,വിമാനവിലയുടെ വിശദാംശങ്ങള്‍ ഇല്ലാതെ റഫേല്‍ ഇടപാടിലെ സിഎജി റിപ്പോര്‍ട്ട് രാജ്യസഭയില്‍; പാര്‍ലമെന്റില്‍ പ്രതിപക്ഷ ബഹളം,Malayalam,0.09167572
9660,"ராஜமெளலி மீது எனக்கு என்றுமே பெரிய மரியாதை உள்ளது. இந்த சரித்திரப் படத்தில் பங்கேற்றதில் எனக்கு பெருமை. ஒரு நடிகையாக என் வாழ்வை இந்தப் படம் மாற்றிவிட்டது. திரைத்துறையில் இருக்கும் மற்றவர்களும் தொட வேண்டிய உச்சத்தை இன்னும் உயர்த்தியுள்ளது."" என்று தெரிவித்துள்ளார் தமன்னா.",Tamil,0.27117416
9661,આવતીકાલથી ટ્રક-બસ ઓપરેટર્સની વિવિધ માગોને લઈ અનિશ્ચિત સમય સુધી હડતાળ,Gujarati,0.1100293
9662,"നിര്‍ണായക മത്സരം ഒത്തുകളിയോ ; ഐ ലീഗില്‍ പുതിയ വിവാദം, അന്വേഷണം പ്രഖ്യാപിച്ച്‌ എ ഐ എഫ് എഫ്",Malayalam,0.17219526
9663,"‘வாகா’ படத்தை அடுத்து ‘வீர சிவாஜி’, ‘முடிசூடா மன்னன்’ என்று வரிசைகட்டிக்கொண்டு படங் களில் நாயகனாக நடித்துவரும் அவரைச் சந்தித்தோம்.",Tamil,0.16226818
9664,పారిశ్రామికోత్పత్తి డీలా,Telugu,0.18804602
9665,தொழில் பயிற்சி கல்லூரிகளிலிருந்து மாணவர்கள் வந்தாலும் அவர்களுக்கு திறன் குறைவாக உள்ளது என்பதே தொழில்துறையினரின் கருத்தாக உள்ளது. யமஹாவின் இத்தகைய திறன் மேம்பாட்டு நடவடிக்கைகள் நிச்சயம் மாணவர்களை திறன் மிக்கவர்களாக மாற்றும் என்று நம்பலாம்.,Tamil,0.17677502
9666,బెంబేలెత్తించిన ధరలు,Telugu,0.16475433
9667,"கடந்த ஆண்டு டெல்லியில் நடை பெற்ற ஆட்டோ எக்ஸ்போவில் பியட் கிரைஸ்லர் ஆட்டோ மொபைல்ஸ் (எப்சிஏ) நிறுவனம் மூன்று பிரபல ஜீப் மாடல் எஸ்யுவி-களை காட்சிப்படுத்தியிருந்தது. ஜீப் ரெனகேட், கிராண்ட் செரோகி, கிராண்ட் செரோகி எஸ்ஆர்டி.",Tamil,0.320447
9668,"ફેસબુકથી પણ ગેસ બુક કરાવી શકાય છે, બચશે પૈસા અને મહેનત",Gujarati,0.16295089
9669,RBIએ રદ કરી દીધું એક બેંકનું લાઇસન્સ !,Gujarati,0.07709364
9670,"ಎಲ್ಲಿ, ಏನು ಮಾಡುತ್ತಿದ್ದಾರೆ ರಾಧಿಕಾ ಕುಮಾರಸ್ವಾಮಿ?",Kannada,0.2512111
9671,సుప్రీంను ఆశ్రయించిన నిర్భయ కేసు దోషి,Telugu,-0.14386488
9672,മധുരരാജയിലെ മാസ് കാ ബാപും മാസ് കാ മാമനും! വൈറലായി പുതിയ പോസ്റ്ററുകള്‍! കാണൂ,Malayalam,0.1644941
9673,உணவு பதப்படுத்துதல் துறையை மேம்படுத்த தனியார் நிறுவனங்கள் ஆராய்ச்சி பிரிவில் அதிக முதலீடு செய்ய வேண்டும் என்று தமிழக துணை முதலமைச்சர் ஓ.பன்னீர்செல்வம் வேண்டுகோள் விடுத்துள்ளார்.,Tamil,0.088016696
9674,ధోని కోపానికి కారణం అదే!,Telugu,0.0010747242
9675,"இப்போதைய மனநிலை என்ன? என்று மாதவனிடம் கேட்டேன். ""சினிமாவில் உனக்கு வெறியே இல்லை. ஏன் தொழிலாக பார்க்க ஆரம்பித்துவிட்டாய் என்று கேட்டார்கள். அவங்க சொன்னது சரிதான், எனக்கு பெரிய தப்பாகப்பட்டது.",Tamil,0.35667124
9676, ఆర్యభాషలు భారతదేశంలో ప్రవేశించక ముందు ద్రావిడ భాషలు భారతదేశమంతా విస్తరించి ఉండేవని కొంతమంది భాషా చరిత్రకారుల నమ్మకం,Telugu,-0.025352413
9677,‘சரவணன் இருக்க பயமேன்’ படத்தின் மூலம் மீண்டும் நகைச்சுவைப் படங்களின் பக்கம் திரும்பியிருக்கிறீர்களே?,Tamil,0.14925157
9678,ಇಂಗ್ಲೆಂಡ್ ಸರಣಿ ಸೋತಲ್ಲಿ ಕೊಹ್ಲಿ-ರವಿ ಶಾಸ್ತ್ರಿ ಹುದ್ದೆಗೆ ಕಂಟಕ..?,Kannada,0.2545821
9679,അഖിലേന്ത്യാ സെവന്‍സില്‍ കെ ആര്‍ എസ് കോഴിക്കോട് ഫൈനലില്‍,Malayalam,0.04077537
9680,కశ్మీరీ ముజాహిదీన్‌లు మా హీరోలు: ముషారఫ్‌,Telugu,0.111436345
9681,"ഇപിഎഫ്‌ഒ പലിശയില്‍ വര്‍ദ്ധനവ്, മൂന്നു വര്‍ഷത്തിനുശേഷമാണ് ഇപിഎഫ് പലിശ കൂടുന്നത്, ആറുകോടി അംഗങ്ങള്‍ക്ക് നേട്ടം",Malayalam,0.17944896
9682,"જ્યારે દેશમાં રૂપિયા એક લાખની નોટ ચાલતી હતી, જાણો તેની સાથે જોડાયેલી રોચક વાતો",Gujarati,0.15168417
9683,દીપિકા અને પ્રિયંકા બાદ હવે આ અભિનેત્રી પણ કરી રહી છે લગ્નની તૈયારી,Gujarati,0.23637214
9684,"""మహిళలు, పిల్లలకూ ఫుట్‌బాల్‌ లీగ్‌లు""",Telugu,-0.047146928
9685,ഇന്ത്യ-ഓസ്ട്രേലിയ: കുല്‍ദീപ് യാദവിന് നാണക്കേടിന്റെ റെക്കോര്‍ഡ്,Malayalam,0.21755382
9686,"
പഞ്ചസാര കര്‍ഷകര്‍ക്ക് സബ്‌സിഡി; ഇന്ത്യയ്‌ക്കെതിരേ ലോകവ്യാപാര സംഘടനയില്‍ പരാതിയുമായി ബ്രസീല
                                            
",Malayalam,0.08004805
9687,മെസിയുമായി പ്രശ്നങ്ങളുണ്ടായിരുന്നു.. തുറന്നുപറഞ്ഞ് സൂപ്പര്‍ പരിശീലകന്‍,Malayalam,-0.04726166
9688,વ્હાઇટ બિકીનીમાં ગિઝેલે શેર કર્યો બોલ્ડ અવતાર,Gujarati,-0.09336904
9689,"આવકવેરા વિભાગની 50,000 વ્યક્તિને નોટિસ!",Gujarati,-0.39569882
9690,દેશના 50%થી વધુ ATMઆગામી માર્ચ મહિના સુધીમાં બંધ થઇ જશે : અહેવાલ,Gujarati,0.16713583
9691,કંગનાની કો સ્ટાર અને ટીવીની  'સંસ્કારી વહુ'એ કરાવ્યું Bold ફોટોશૂટ,Gujarati,0.06444145
9692,"Oscar 2019: વેનિટી ફેર ઓસ્કાર પાર્ટીમાં પ્રિયંકા અને નિકનો જલવો, જુઓ સેલિબ્રિટીઝની ખાસ તસવીરો",Gujarati,-0.001062107
9693,"`காலம் என்பது மாயை, காலமறிதல் என்பது கலை' என்கிறார் ஸ்டீஃபன் ஈமண்ட்ஸ் எனும் சிந்தனையாளர்! பின்னே என்னங்க? இது போட்டியான உலகம்.பலதரப்பட்ட மனிதர்கள் இருக்கிறார்கள். கல்யாணம் பேசும் பொழுது தேவையில்லாமல் விஷயங்களைக் கொட்டலாமா?",Tamil,0.29619905
9694,ಬರೋಡಾ ವಿರುದ್ಧ ಕರ್ನಾಟಕಕ್ಕೆ ಆಘಾತ; ಎರಡೇ ದಿನಕ್ಕೆ ಪಂದ್ಯ ಅಂತ್ಯ; ಕ್ವಾರ್ಟರ್​ಫೈನಲ್ ಅವಕಾಶ ಎಷ್ಟು?,Kannada,0.25295532
9695, ఇది అమెరికాలో వేగంగా అభివృద్ధి చెందుతున్న భాష,Telugu,-0.08933894
9696,'ಮಹೇಂದ್ರ ಸಿಂಗ್ ಧೋನಿ' ಪೆವಿಲಿಯನ್ ಉದ್ಘಾಟಿಸಲು ನಿರಾಕರಿಸಿದ ಧೋನಿ..!,Kannada,0.16875164
9697,യാഷിനെ കൊലപ്പെടുത്താന്‍ ക്വട്ടേഷന്‍ നല്‍കിയതായി പ്രചരണം,Malayalam,0.1645373
9698,"நாங்கள் கைதா?- தமிழ் ராக்கர்ஸ், தமிழ் கன் இணையதளங்கள் மறுப்பு",Tamil,0.25251922
9699,కుమారుడి ప్రేమపెళ్లి,Telugu,0.16629224
9700,நபிகள் வாழ்வில்: எறும்புக்கும் இரங்கிய நபி,Tamil,0.16588588
9701,అన్సరుల్లా ఉగ్ర సంస్థ కేసులో విస్తృత సోదాలు,Telugu,0.1112997
9702,ఉన్నత విద్యకు ప్రత్యేక కమిషన్‌,Telugu,-0.26693168
9703,బ్యాంకు రుణాల ఎగవేతపై సీబీఐ,Telugu,0.09745085
9704,హైదరాబాద్‌కు హనీ గ్రూపు,Telugu,0.21953979
9705,'ಶೂ'ನಿಂದ ಟ್ರೆಂಡ್​ ಸೃಷ್ಟಿಸಲು ಹೋಗಿ ಟ್ರೋಲಿಗರಿಗೆ ಆಹಾರವಾದ ಶಾರುಖ್ ಖಾನ್ ಮಗ,Kannada,-0.012148879
9706,രോഹിത്തും ധവാനും പിന്നിലാക്കിയത് സച്ചിന്‍-സെവാഗ് കൂട്ടുകെട്ടിനെ; രോഹിത്ത് കോഹ് ലിയേയും മറികടന്നു,Malayalam,0.33464208
9707,ಹರ್ಷಿಕಾ ಪೂಣಚ್ಚಗೆ ಪಾತ್ರ ನೀಡಿ ಪಲ್ಲಂಗಕ್ಕೆ ಕರೆದ ಬಾಲಿವುಡ್​ ಮಂದಿ  ,Kannada,0.2818966
9708, આધુનિક ગુજરાતી (ઈ,Gujarati,-0.16606225
9709,"திருமங்கை ஆழ்வார் பாசுரத்தின் இறுதியில் தென்னன் தொண்டையர்கோன் செய்த நன் மயிலைத் திருவல்லிக்கேணி என்ற வாக்கின் மூலம் ஆலயத்தின் பழைமையும், திருவல்லிக்கேணி, மயிலாப்பூர் என்ற மயிலையும் இணைந்திருந்தமை தெரிகிறது. ",Tamil,0.08183103
9710,ರಣವೀರ್​ ಸಿಂಗ್​ಗೆ ಮುತ್ತು ಕೊಟ್ಟಿದ್ದ ಪೋರಿ ವಾಣಿ ಕಪೂರ್​ ಈಗ ರಣಬೀರ್​ ಜತೆ ರೊಮ್ಯಾನ್ಸ್​ ಮಾಡಲಿದ್ದಾರೆ,Kannada,0.34961292
9711,"பெருமாளின் திரு அவதார நிகழ்வையும், தானம் கொடுத்த பின் மகாபலியின் நிலையையும் சுக்கிராச்சார்யர் நன்றாகவே உணர்ந்திருந்தார். ஆனாலும் தாரை வார்த்துக் கொடுப்பது என்கிற தன் முடிவில் மாறாதிருந்தான் மகாபலி.",Tamil,0.24892358
9712,ಸಿಮ್ ಕಾರ್ಡ್​ ಬಳಸಿ ಕೂಡ ನಿಮ್ಮ ಬೈಕ್​-ಕಾರುಗಳನ್ನು ವಾಹನ ಕಳ್ಳರಿಂದ ರಕ್ಷಿಸಿಕೊಳ್ಳಬಹುದು..!,Kannada,0.13409081
9713,ಭಟ್ಟರ ಶಿಷ್ಯನ ಸಿನಿಮಾಗೆ ಸಮಸ್ಯೆಯಾದ ಶೀರ್ಷಿಕೆ 'ಅಯೋಗ್ಯ ಗ್ರಾಮ ಪಂಚಾಯ್ತಿ ಸದಸ್ಯ',Kannada,0.03500905
9714,ആരാധകര്‍ക്ക് വമ്ബന്‍ സര്‍പ്രൈസ് നല്‍കി സണ്‍ റൈസേഴ്സ് ഹൈദരാബാദ് ; മറ്റ് ടീമുകളും ഇത് കണ്ട് പഠിക്കണമെന്ന് ക്രിക്കറ്റ് ലോകം,Malayalam,0.08416006
9715,ఆ పరిస్థితి ఇంకా చాలా మారాల్సి ఉంది..,Telugu,0.1808742
9716,ఆదాయపు పన్ను రేట్లు తగ్గొచ్చు!,Telugu,0.31228107
9717,ವಿಶ್ವಕಪ್​​ನಲ್ಲಿ ಭಾರತ-ಪಾಕ್ ಪಂದ್ಯದ ಬಗ್ಗೆ ಮುಂದಿನ ಸಭೆಯಲ್ಲಿ ಅಂತಿಮ ತೀರ್ಮಾನ: ಐಸಿಸಿ,Kannada,0.14548545
9718,ದೀಪಿಕಾ-ರಣವೀರ್ ಮದುವೆಗೆ ದಿನಾಂಕ ಫಿಕ್ಸ್: ವರ್ಷಾಂತ್ಯಕ್ಕೆ ನಡೆಯಲಿದೆ ಸ್ಟಾರ್​ ಜೋಡಿಯ ವಿವಾಹ,Kannada,0.29569966
9719,48MP કેમેરા સાથે આજે લોન્ચ થશે Oppo F11 Pro,Gujarati,-0.2952095
9720,కల్యాణి రాగమంటే చాలా ఇష్టం,Telugu,-0.040465485
9721,"இதனால்தான் அனர்த்தம் எல்லாம் வந்து விடுகிறது. ஞானம் வேண்டும், குணம் வேண்டும் என்றெல்லாம் பிரார்த்திக்கிறவர்கள் எங்கேயாவது துர்லபமாக இருப்பார்களோ என்னவோ? லக்ஷ்மீ கடாக்ஷத்திற்கு மட்டும் பிரார்த்திக்காதவர் இல்லை. இதிலே எந்தக் கோடீஸ்வரனுக்காகவாவது திருப்தி வந்திருக்குமா என்றால் அதையும் காணோம்.",Tamil,0.15657772
9722,சிவகார்த்திகேயன் நடித்து வரும் 'வேலைக்காரன்' படத்தின் எடிட்டராக ரூபன் மாற்றப்பட்டு இருக்கிறார்.,Tamil,0.2382925
9723,'മരക്കാര്‍' സെറ്റില്‍ പത്മഭൂഷണ്‍ ആഘോഷവുമായി മോഹന്‍ലാല്‍,Malayalam,-0.019247295
9724,തടം എന്ന ചിത്രത്തിലെ 'ഇണയെ' എന്ന് തുടങ്ങുന്ന ഗാനം,Malayalam,0.04271243
9725,B'day: 20 વર્ષ બાદ આ ખાનદાનનો જમાઇ બની શકે છે તૈમૂર!,Gujarati,0.25635788
9726,‘ఎన్‌పీఆర్‌ పిటిషన్‌’పై కేంద్రానికి సుప్రీం నోటీసు,Telugu,-0.00034035672
9727,ಚುನಾವಣೆಗಾಗಿ ಗೀತೆ ರಚಿಸಲಿರುವ ನಿರ್ದೇಶಕ ಯೋಗರಾಜ್ ಭಟ್,Kannada,0.03267634
9728,ઘર ખરીદનારને મળશે મોટી Gift! મોદી સરકાર આવતા મહિને કરી શકે છે જાહેરાત,Gujarati,0.042059273
9729,ಇದು ದರ್ಶನ್ ಸಿನಿಜೀವನದ ಹೊಸ ವರ್ಷನ್: ರಾಜಕೀಯ ರಣರಂಗಕ್ಕೆ ಕಾಲಿಡಲಿದ್ದಾರಾ ದಾಸ..?,Kannada,0.0019660592
9730,સબસિડી અને બિનસબસિડીવાળાં ગૅસ-સિલિન્ડરના ભાવમાં ઘટાડો,Gujarati,-0.07348245
9731,ಕಾಲಿವುಡ್​ನಲ್ಲಿ ಕೆ.ಜಿ.ಎಫ್ ಸಿನಿಮಾ ಬಿಡುಗಡೆಯ ಹೊಣೆ ಹೊತ್ತಿದ್ದ ತಮಿಳು ನಟ ವಿಶಾಲ್​ ಬಂಧನ..!,Kannada,0.03395094
9732,ರವಿಚಂದ್ರನ್​ ಮಗಳ ನಿಶ್ಚಿತಾರ್ಥ ಸಮಾರಂಭದಲ್ಲಿ ಭಾಗಿಯಾದ ಚಿತ್ರರಂಗದ ಗಣ್ಯರು,Kannada,0.029088672
9733,"இயற்கையை இறை சக்தியாகக் கொண்டு வழிபடும் இந்தப் பண்டிகை, உலகுக்கு அமுதூட்டும் உழவுத் தொழிலுக்கு வந்தனை செய்யும் திருநாளாகவும் விளங்குகிறது. பொங்கலுக்கு முன்னும் பின்னும் நடக்கும் பண்டிகைகள் சமூகப் பார்வையையும் நம் வாழ்வுக்கு உறுதுணையாய் விளங்கும் விலங்குகளை நேசிக்கும் தன்மையையும் பிரதிபலிக்கின்றன.",Tamil,0.077722475
9734,பொதுத்துறை வங்கிகளில் மறுமுதலீடு செய்ய முடிவெடுத்திருப்பது வங்கிகளின் ரிஸ்க்கை குறைத்து வளர்ச்சி பாதைக்கு அழைத்துச் செல்லும். மேலும் உள்நாட்டு முதலீட்டாளர்களுக்கு முதலீடு செய்வதற்கான வாய்ப்புகள் அதிகரிக்கும் என்று மார்கன் ஸ்டான்லி தெரிவித்துள்ளது.,Tamil,0.18031922
9735,പുതുതായി വിവാഹം  കഴിഞ്ഞ  ദമ്ബതികള്‍ക്കായി ചില സാമ്ബത്തിക  ഉപദേശങ്ങള്‍,Malayalam,-0.1330042
9736,"સલમાનને ડાન્સ શિખવાડનારી ચલાવતી હતી સેક્સ રેકેટ, થઇ ધરપકડ",Gujarati,0.22415279
9737,ಮ್ಯೂಚುವಲ್ ಫಂಡ್ಸ್​ ಲಾಭಕ್ಕಿಂತ ನಷ್ಟವೇ ಹೆಚ್ಚು: ಪಾತಾಳ ಸೇರಬಹುದು ನಿಮ್ಮ ಹೂಡಿಕೆ,Kannada,0.11461786
9738,"'ભાઇજાન'નો રણબીર પ્રત્યેનો ગુસ્સો નથી થયો શાંત, 'સંજૂ' વિશે આપ્યુ ચોકાવનારું નિવેદન",Gujarati,0.069961004
9739,"மேலும், இன்றைய (திங்கட்கிழமை) வசூலை வைத்து இப்படம் மக்கள் மத்தியில் உள்ள வரவேற்பை மதிப்பிட்டு விடமுடியும் என்று வியாபார நிபுணர்கள் தெரிவித்தார்கள்.",Tamil,0.23237205
9740,નોટબંધી: જુની નોટ એક જ વાર જમા કરવાનો નિર્ણય આરબીઆઇએ પરત ખેંચ્યો,Gujarati,0.18695734
9741,ఎగవేతల్లో ఘనాపాఠీలు,Telugu,-0.1448529
9742,పనస చెట్టుకు సీసీటీవీ కెమెరాలతో కాపలా,Telugu,0.09594452
9743,ಕುಟುಂಬಕ್ಕಾಗಿ ಗ್ಲಾಮರ್​ ತೊರೆದಿದ್ದ ಸಮಂತಾ ಈಗ ಮತ್ತೆ ಹಾಟ್​ ಸೀನ್​ಗಳಿಗೆ ರೆಡಿ? ಇಲ್ಲಿದೆ ಉತ್ತರ,Kannada,0.13832939
